ID,CLIENT_ID,ACCOUNT_ID,PRODUCT_ID,CHANNEL_ID,SECTOR_ID,AMOUNT,CURRENCY,DATE_TIME,TRANSACTION_TYPE
T16959,CL0103,AC03,P06,CH03,BK05,-575154.02,USD,2024-09-11T23:43:38,Loan Payment
T16960,CL0246,AC06,P09,CH06,BK06,-1158345.85,USD,2024-09-11T23:57:31,Foreign Exchange
T16961,CL0195,AC02,P05,CH01,BK03,-768791.27,USD,2024-09-12T00:12:17,Foreign Exchange
T16962,CL0035,AC05,P06,CH04,BK06,256177.71,USD,2024-09-12T01:01:03,Foreign Exchange
T16963,CL0232,AC03,P06,CH06,BK06,-501427.06,USD,2024-09-12T02:10:01,Mobile Transfer
T16964,CL0180,AC02,P11,CH01,BK07,-696789.79,USD,2024-09-12T02:31:54,Transfer
T16965,CL0011,AC07,P10,CH04,BK07,44454.61,USD,2024-09-12T02:51:52,Foreign Exchange
T16966,CL0154,AC01,P03,CH04,BK06,3419871.3,USD,2024-09-12T02:58:51,Commission Charge
T16967,CL0105,AC02,P09,CH04,BK04,-871942.94,USD,2024-09-12T03:28:26,Loan Payment
T16968,CL0123,AC05,P06,CH04,BK03,249221.52,USD,2024-09-12T03:42:12,Loan Payment
T16969,CL0147,AC03,P06,CH06,BK07,-598308.2,USD,2024-09-12T04:31:16,Commission Charge
T16970,CL0083,AC07,P07,CH03,BK07,61037.17,USD,2024-09-12T05:53:20,Interest Payment
T16971,CL0060,AC04,P07,CH05,BK01,592469.16,USD,2024-09-12T06:26:25,Foreign Exchange
T16972,CL0093,AC06,P04,CH03,BK04,-1689533.2,USD,2024-09-12T08:04:03,Card Payment
T16973,CL0247,AC08,P04,CH04,BK01,-361177.92,USD,2024-09-12T08:23:59,Commission Charge
T16974,CL0039,AC01,P04,CH02,BK07,3242278.03,USD,2024-09-12T09:07:50,Card Payment
T16975,CL0195,AC02,P07,CH04,BK04,-688344.53,USD,2024-09-12T09:18:12,ATM Withdrawal
T16976,CL0227,AC06,P05,CH03,BK07,-1230379.23,USD,2024-09-12T09:57:33,Foreign Exchange
T16977,CL0205,AC05,P05,CH04,BK01,257375.52,USD,2024-09-12T11:36:49,Interest Payment
T16978,CL0052,AC08,P11,CH04,BK04,-395877.88,USD,2024-09-12T11:38:42,ATM Withdrawal
T16979,CL0136,AC04,P01,CH04,BK07,652865.87,USD,2024-09-12T15:39:12,Interest Payment
T16980,CL0164,AC06,P05,CH06,BK06,-1691891.87,USD,2024-09-12T16:11:05,Transfer
T16981,CL0050,AC05,P04,CH06,BK02,303079.49,USD,2024-09-12T16:38:26,Mobile Transfer
T16982,CL0204,AC02,P06,CH01,BK03,-890845.24,USD,2024-09-12T16:57:08,Commission Charge
T16983,CL0057,AC01,P11,CH05,BK07,2567612.45,USD,2024-09-12T18:14:09,Loan Payment
T16984,CL0020,AC03,P04,CH03,BK02,-587029.34,USD,2024-09-12T18:30:12,Commission Charge
T16985,CL0248,AC07,P06,CH01,BK06,52041.55,USD,2024-09-12T19:24:48,Transfer
T16986,CL0230,AC04,P04,CH02,BK04,749055.44,USD,2024-09-12T20:52:24,Transfer
T16987,CL0081,AC06,P02,CH01,BK05,-1515384.38,USD,2024-09-12T22:12:14,Card Payment
T16988,CL0193,AC01,P02,CH03,BK07,3549314.8,USD,2024-09-12T22:16:38,Transfer
T16989,CL0160,AC03,P04,CH02,BK02,-607709.17,USD,2024-09-12T23:25:55,Mobile Transfer
T16990,CL0017,AC04,P04,CH06,BK01,742113.65,USD,2024-09-12T23:55:47,Loan Payment
T16991,CL0081,AC03,P02,CH05,BK01,-594570.2,USD,2024-09-12T23:56:37,Withdrawal
T16992,CL0094,AC02,P02,CH03,BK07,-637954.89,USD,2024-09-13T00:30:20,Foreign Exchange
T16993,CL0249,AC08,P08,CH02,BK05,-392150.99,USD,2024-09-13T00:39:53,Foreign Exchange
T16994,CL0247,AC07,P08,CH06,BK06,67833.34,USD,2024-09-13T01:53:19,Commission Charge
T16995,CL0237,AC01,P11,CH05,BK03,2388087.01,USD,2024-09-13T01:55:48,Loan Payment
T16996,CL0208,AC01,P11,CH05,BK04,3785988.8,USD,2024-09-13T02:01:54,Deposit
T16997,CL0202,AC04,P02,CH01,BK07,612126.85,USD,2024-09-13T02:59:29,Loan Payment
T16998,CL0198,AC07,P10,CH02,BK05,43849.75,USD,2024-09-13T03:17:47,Foreign Exchange
T16999,CL0208,AC02,P03,CH03,BK05,-916655.55,USD,2024-09-13T03:20:04,Card Payment
T17000,CL0121,AC07,P02,CH01,BK03,57521.19,USD,2024-09-13T03:22:28,Interest Payment
T17001,CL0216,AC01,P07,CH02,BK04,2604860.1,USD,2024-09-13T03:27:07,ATM Withdrawal
T17002,CL0113,AC03,P06,CH01,BK06,-717463.38,USD,2024-09-13T04:29:34,Loan Payment
T17003,CL0080,AC01,P09,CH01,BK04,3357358.36,USD,2024-09-13T04:41:09,Foreign Exchange
T17004,CL0052,AC01,P04,CH02,BK06,3036987.2,USD,2024-09-13T04:52:35,Foreign Exchange
T17005,CL0176,AC01,P02,CH05,BK07,3814195.72,USD,2024-09-13T05:46:14,Transfer
T17006,CL0043,AC05,P11,CH04,BK05,209576.51,USD,2024-09-13T06:14:33,Interest Payment
T17007,CL0124,AC07,P05,CH04,BK01,69850.76,USD,2024-09-13T07:02:53,Withdrawal
T17008,CL0209,AC06,P04,CH05,BK05,-1257901.08,USD,2024-09-13T08:16:24,Deposit
T17009,CL0205,AC03,P01,CH02,BK06,-676025.35,USD,2024-09-13T10:11:07,Card Payment
T17010,CL0137,AC01,P04,CH03,BK07,3342241.88,USD,2024-09-13T10:25:52,Transfer
T17011,CL0206,AC08,P09,CH01,BK03,-340514.98,USD,2024-09-13T10:31:37,Transfer
T17012,CL0224,AC06,P02,CH05,BK06,-1569945.09,USD,2024-09-13T10:43:03,Withdrawal
T17013,CL0050,AC08,P07,CH02,BK01,-454287.63,USD,2024-09-13T12:00:07,Foreign Exchange
T17014,CL0195,AC01,P09,CH06,BK01,3103325.56,USD,2024-09-13T12:38:11,ATM Withdrawal
T17015,CL0105,AC04,P05,CH02,BK06,773497.15,USD,2024-09-13T12:55:12,Foreign Exchange
T17016,CL0117,AC03,P08,CH05,BK07,-632678.51,USD,2024-09-13T13:06:05,Transfer
T17017,CL0041,AC06,P09,CH04,BK03,-1249305.9,USD,2024-09-13T13:24:23,Withdrawal
T17018,CL0031,AC01,P08,CH04,BK05,2679860.26,USD,2024-09-13T13:25:08,Withdrawal
T17019,CL0183,AC02,P02,CH05,BK05,-764375.29,USD,2024-09-13T14:20:36,Mobile Transfer
T17020,CL0156,AC06,P05,CH05,BK06,-1133043.92,USD,2024-09-13T16:52:14,Withdrawal
T17021,CL0124,AC01,P11,CH03,BK02,2718939.25,USD,2024-09-13T16:59:30,Card Payment
T17022,CL0139,AC08,P02,CH01,BK05,-385654.73,USD,2024-09-13T17:06:38,Foreign Exchange
T17023,CL0037,AC03,P01,CH06,BK04,-554395.25,USD,2024-09-13T17:29:32,Deposit
T17024,CL0233,AC06,P11,CH06,BK05,-1223525.11,USD,2024-09-13T17:57:26,Commission Charge
T17025,CL0117,AC08,P11,CH01,BK03,-447200.21,USD,2024-09-13T18:12:45,Interest Payment
T17026,CL0167,AC05,P10,CH03,BK02,256175.38,USD,2024-09-13T18:43:31,Interest Payment
T17027,CL0070,AC05,P03,CH03,BK02,279668.43,USD,2024-09-13T18:46:16,Foreign Exchange
T17028,CL0054,AC08,P08,CH01,BK05,-445412.01,USD,2024-09-13T18:57:41,Foreign Exchange
T17029,CL0080,AC02,P07,CH04,BK05,-901845.82,USD,2024-09-13T21:41:10,Card Payment
T17030,CL0117,AC03,P01,CH02,BK01,-670734.67,USD,2024-09-13T22:40:45,Card Payment
T17031,CL0125,AC06,P11,CH04,BK02,-1245507.88,USD,2024-09-14T00:11:27,Card Payment
T17032,CL0035,AC03,P10,CH03,BK01,-659510.52,USD,2024-09-14T01:29:37,Interest Payment
T17033,CL0164,AC08,P06,CH02,BK01,-379288.57,USD,2024-09-14T01:36:09,ATM Withdrawal
T17034,CL0128,AC05,P02,CH01,BK06,280045.98,USD,2024-09-14T01:46:16,Commission Charge
T17035,CL0154,AC08,P11,CH01,BK02,-440133.26,USD,2024-09-14T02:23:37,Card Payment
T17036,CL0234,AC05,P02,CH04,BK05,296935.17,USD,2024-09-14T03:10:47,Interest Payment
T17037,CL0042,AC05,P11,CH02,BK04,269855.24,USD,2024-09-14T03:56:15,ATM Withdrawal
T17038,CL0127,AC05,P07,CH05,BK07,240880.91,USD,2024-09-14T05:04:14,Interest Payment
T17039,CL0196,AC03,P06,CH06,BK04,-492787.83,USD,2024-09-14T05:22:12,Commission Charge
T17040,CL0126,AC01,P04,CH05,BK02,2351156.85,USD,2024-09-14T05:25:15,Foreign Exchange
T17041,CL0022,AC02,P01,CH01,BK01,-615521.23,USD,2024-09-14T06:33:38,Mobile Transfer
T17042,CL0196,AC04,P04,CH03,BK06,873650.62,USD,2024-09-14T06:41:03,Withdrawal
T17043,CL0172,AC07,P06,CH03,BK04,69798.18,USD,2024-09-14T08:16:03,Loan Payment
T17044,CL0083,AC05,P05,CH02,BK05,235979.36,USD,2024-09-14T08:25:19,Card Payment
T17045,CL0246,AC06,P09,CH02,BK02,-1259176.65,USD,2024-09-14T08:28:42,Deposit
T17046,CL0043,AC04,P05,CH06,BK06,794040.46,USD,2024-09-14T09:19:57,Mobile Transfer
T17047,CL0150,AC05,P07,CH06,BK03,304561.23,USD,2024-09-14T09:35:31,Withdrawal
T17048,CL0157,AC06,P06,CH01,BK06,-1232473.43,USD,2024-09-14T09:57:47,Card Payment
T17049,CL0158,AC06,P08,CH04,BK06,-1212044.45,USD,2024-09-14T10:46:51,Transfer
T17050,CL0189,AC03,P06,CH06,BK03,-601315.92,USD,2024-09-14T10:58:24,ATM Withdrawal
T17051,CL0097,AC01,P07,CH03,BK06,2371238.35,USD,2024-09-14T11:00:46,Loan Payment
T17052,CL0024,AC05,P04,CH03,BK04,192933.45,USD,2024-09-14T11:27:13,Transfer
T17053,CL0146,AC01,P04,CH02,BK07,3531324.84,USD,2024-09-14T12:03:33,Withdrawal
T17054,CL0150,AC03,P09,CH02,BK06,-526434.05,USD,2024-09-14T13:09:11,Transfer
T17055,CL0229,AC05,P09,CH03,BK04,252111.48,USD,2024-09-14T14:10:13,Foreign Exchange
T17056,CL0024,AC06,P05,CH06,BK02,-1401372.1,USD,2024-09-14T14:59:24,Commission Charge
T17057,CL0199,AC02,P03,CH04,BK04,-842048.57,USD,2024-09-14T15:06:15,Card Payment
T17058,CL0127,AC08,P10,CH06,BK01,-445174.39,USD,2024-09-14T16:15:19,Deposit
T17059,CL0063,AC05,P03,CH04,BK04,219357.7,USD,2024-09-14T16:31:28,Card Payment
T17060,CL0194,AC01,P08,CH01,BK03,3875939.04,USD,2024-09-14T17:12:19,Card Payment
T17061,CL0109,AC04,P09,CH03,BK02,878562.04,USD,2024-09-14T17:25:21,Foreign Exchange
T17062,CL0033,AC07,P01,CH04,BK02,52287.08,USD,2024-09-14T17:40:52,Withdrawal
T17063,CL0035,AC06,P07,CH02,BK07,-1637007,USD,2024-09-14T18:13:04,Loan Payment
T17064,CL0218,AC06,P04,CH04,BK06,-1189537.04,USD,2024-09-14T19:13:49,Card Payment
T17065,CL0213,AC02,P04,CH01,BK05,-652091.16,USD,2024-09-14T21:22:27,ATM Withdrawal
T17066,CL0032,AC04,P02,CH02,BK03,636777.47,USD,2024-09-14T21:39:28,Card Payment
T17067,CL0209,AC07,P04,CH05,BK07,57000.46,USD,2024-09-14T23:58:16,Commission Charge
T17068,CL0038,AC06,P04,CH03,BK04,-1209072.78,USD,2024-09-15T00:19:11,Commission Charge
T17069,CL0049,AC02,P09,CH03,BK03,-594931.42,USD,2024-09-15T01:30:48,ATM Withdrawal
T17070,CL0031,AC04,P11,CH05,BK03,660365.19,USD,2024-09-15T03:00:43,ATM Withdrawal
T17071,CL0123,AC01,P03,CH03,BK02,2532539.36,USD,2024-09-15T03:04:48,Loan Payment
T17072,CL0034,AC02,P06,CH01,BK03,-812604.13,USD,2024-09-15T03:27:09,Card Payment
T17073,CL0233,AC04,P09,CH06,BK06,594233.02,USD,2024-09-15T03:52:59,Mobile Transfer
T17074,CL0112,AC02,P05,CH01,BK01,-593291.05,USD,2024-09-15T04:20:26,Commission Charge
T17075,CL0012,AC04,P09,CH01,BK04,898809.32,USD,2024-09-15T04:37:52,Mobile Transfer
T17076,CL0206,AC05,P04,CH04,BK06,233899.09,USD,2024-09-15T06:13:35,Mobile Transfer
T17077,CL0112,AC01,P07,CH03,BK03,3115416.84,USD,2024-09-15T07:19:34,Withdrawal
T17078,CL0090,AC03,P01,CH04,BK01,-454291.81,USD,2024-09-15T07:23:18,Card Payment
T17079,CL0174,AC05,P01,CH01,BK05,311272.67,USD,2024-09-15T07:26:53,Card Payment
T17080,CL0230,AC02,P04,CH04,BK06,-758936.24,USD,2024-09-15T07:59:52,Foreign Exchange
T17081,CL0245,AC06,P05,CH02,BK04,-1479817.83,USD,2024-09-15T08:08:12,Withdrawal
T17082,CL0131,AC02,P04,CH02,BK07,-595526.62,USD,2024-09-15T08:11:32,Commission Charge
T17083,CL0213,AC07,P05,CH01,BK04,64256.58,USD,2024-09-15T09:39:05,Withdrawal
T17084,CL0164,AC01,P11,CH05,BK07,2439257.36,USD,2024-09-15T09:41:27,Interest Payment
T17085,CL0213,AC07,P10,CH01,BK06,60234.28,USD,2024-09-15T10:50:06,Commission Charge
T17086,CL0202,AC02,P03,CH01,BK04,-814638.32,USD,2024-09-15T11:04:29,Mobile Transfer
T17087,CL0064,AC01,P05,CH06,BK07,2740829.89,USD,2024-09-15T11:23:31,Interest Payment
T17088,CL0046,AC04,P10,CH03,BK05,759205.38,USD,2024-09-15T12:34:07,Commission Charge
T17089,CL0162,AC07,P02,CH01,BK02,48983.8,USD,2024-09-15T13:09:09,Interest Payment
T17090,CL0216,AC02,P03,CH06,BK01,-650665.2,USD,2024-09-15T13:49:08,Card Payment
T17091,CL0004,AC02,P05,CH06,BK04,-768683.67,USD,2024-09-15T14:03:33,ATM Withdrawal
T17092,CL0003,AC01,P03,CH05,BK07,2973795.79,USD,2024-09-15T16:46:09,Withdrawal
T17093,CL0216,AC05,P03,CH01,BK05,219034.25,USD,2024-09-15T17:09:00,Mobile Transfer
T17094,CL0051,AC04,P07,CH02,BK06,691385.24,USD,2024-09-15T17:24:34,Commission Charge
T17095,CL0201,AC06,P04,CH03,BK03,-1392333.59,USD,2024-09-15T18:13:24,Commission Charge
T17096,CL0206,AC08,P05,CH06,BK05,-394895.49,USD,2024-09-15T18:38:46,ATM Withdrawal
T17097,CL0026,AC02,P02,CH02,BK01,-777813.73,USD,2024-09-15T20:18:07,Commission Charge
T17098,CL0002,AC04,P10,CH01,BK07,719552.79,USD,2024-09-15T20:24:14,Commission Charge
T17099,CL0236,AC07,P04,CH06,BK05,54061.64,USD,2024-09-15T20:35:18,Foreign Exchange
T17100,CL0150,AC07,P10,CH04,BK04,63875.52,USD,2024-09-15T20:50:14,Card Payment
T17101,CL0037,AC08,P08,CH01,BK05,-439440.48,USD,2024-09-15T23:58:25,Mobile Transfer
T17102,CL0017,AC01,P02,CH01,BK04,2347076.33,USD,2024-09-16T00:09:46,ATM Withdrawal
T17103,CL0221,AC06,P07,CH01,BK03,-1063269.5,USD,2024-09-16T00:16:46,ATM Withdrawal
T17104,CL0039,AC03,P08,CH04,BK07,-585527.52,USD,2024-09-16T00:21:29,Card Payment
T17105,CL0143,AC07,P06,CH05,BK05,49053.34,USD,2024-09-16T02:26:34,Mobile Transfer
T17106,CL0214,AC03,P04,CH04,BK02,-611946.53,USD,2024-09-16T02:42:16,Mobile Transfer
T17107,CL0088,AC02,P07,CH03,BK03,-668223.06,USD,2024-09-16T03:49:26,ATM Withdrawal
T17108,CL0079,AC03,P04,CH03,BK02,-610505.56,USD,2024-09-16T04:20:52,Loan Payment
T17109,CL0108,AC01,P11,CH01,BK04,2760451.17,USD,2024-09-16T05:34:49,Loan Payment
T17110,CL0161,AC08,P06,CH02,BK02,-315241.16,USD,2024-09-16T05:54:33,Foreign Exchange
T17111,CL0039,AC01,P04,CH04,BK07,3571723.64,USD,2024-09-16T06:41:31,Loan Payment
T17112,CL0002,AC02,P02,CH03,BK07,-598494.1,USD,2024-09-16T08:57:42,Foreign Exchange
T17113,CL0220,AC06,P05,CH04,BK04,-1332566.9,USD,2024-09-16T09:02:18,ATM Withdrawal
T17114,CL0245,AC03,P06,CH06,BK06,-617283.95,USD,2024-09-16T11:12:27,ATM Withdrawal
T17115,CL0103,AC03,P06,CH02,BK02,-691518.07,USD,2024-09-16T11:40:37,Card Payment
T17116,CL0117,AC02,P05,CH06,BK06,-859134.93,USD,2024-09-16T13:01:55,Commission Charge
T17117,CL0225,AC03,P07,CH01,BK04,-471933.49,USD,2024-09-16T15:27:05,Commission Charge
T17118,CL0033,AC01,P06,CH03,BK02,3667585.34,USD,2024-09-16T15:38:03,ATM Withdrawal
T17119,CL0196,AC08,P04,CH02,BK06,-447986.3,USD,2024-09-16T15:49:35,Card Payment
T17120,CL0007,AC06,P05,CH03,BK06,-1516559.44,USD,2024-09-16T18:53:59,Card Payment
T17121,CL0212,AC07,P11,CH06,BK04,53256.88,USD,2024-09-16T19:19:17,Card Payment
T17122,CL0138,AC06,P06,CH03,BK03,-1359727.89,USD,2024-09-16T19:23:51,ATM Withdrawal
T17123,CL0172,AC03,P05,CH03,BK02,-483118.1,USD,2024-09-16T20:08:14,Card Payment
T17124,CL0233,AC08,P03,CH01,BK05,-436849.45,USD,2024-09-16T20:12:16,Card Payment
T17125,CL0241,AC02,P10,CH02,BK01,-934323.75,USD,2024-09-16T20:54:34,Card Payment
T17126,CL0150,AC04,P11,CH04,BK05,738966.17,USD,2024-09-16T21:03:58,ATM Withdrawal
T17127,CL0011,AC03,P04,CH06,BK05,-615510.12,USD,2024-09-16T21:57:38,Loan Payment
T17128,CL0143,AC07,P11,CH06,BK03,60539.56,USD,2024-09-16T22:20:49,Card Payment
T17129,CL0189,AC07,P02,CH03,BK03,62022.95,USD,2024-09-16T22:30:42,Deposit
T17130,CL0073,AC07,P06,CH01,BK03,60338.61,USD,2024-09-17T00:51:09,Withdrawal
T17131,CL0205,AC06,P05,CH03,BK05,-1305068.08,USD,2024-09-17T01:26:51,Deposit
T17132,CL0032,AC05,P05,CH01,BK06,187933.04,USD,2024-09-17T02:23:14,Mobile Transfer
T17133,CL0078,AC04,P02,CH05,BK05,601013.07,USD,2024-09-17T02:39:48,Foreign Exchange
T17134,CL0141,AC06,P11,CH05,BK03,-1059210.41,USD,2024-09-17T02:46:27,ATM Withdrawal
T17135,CL0036,AC06,P11,CH01,BK07,-1686256.88,USD,2024-09-17T03:07:36,ATM Withdrawal
T17136,CL0195,AC05,P11,CH06,BK04,260340.73,USD,2024-09-17T03:46:25,Interest Payment
T17137,CL0150,AC03,P03,CH01,BK02,-642093.77,USD,2024-09-17T05:23:22,Mobile Transfer
T17138,CL0170,AC06,P06,CH04,BK04,-1626019.07,USD,2024-09-17T06:37:20,Deposit
T17139,CL0079,AC07,P03,CH02,BK01,53000.34,USD,2024-09-17T08:27:25,Transfer
T17140,CL0063,AC05,P09,CH01,BK02,208284.59,USD,2024-09-17T08:31:59,Mobile Transfer
T17141,CL0088,AC04,P06,CH06,BK07,693943.94,USD,2024-09-17T08:49:46,Mobile Transfer
T17142,CL0103,AC06,P10,CH01,BK02,-1174257.52,USD,2024-09-17T08:57:55,Loan Payment
T17143,CL0030,AC04,P09,CH02,BK02,724945.26,USD,2024-09-17T09:18:49,Withdrawal
T17144,CL0214,AC07,P06,CH01,BK01,56573.53,USD,2024-09-17T09:22:51,Loan Payment
T17145,CL0241,AC02,P05,CH03,BK01,-587500.06,USD,2024-09-17T09:26:37,Transfer
T17146,CL0167,AC03,P02,CH03,BK03,-551017.85,USD,2024-09-17T09:51:20,Card Payment
T17147,CL0107,AC03,P02,CH01,BK04,-535834.71,USD,2024-09-17T13:49:04,Foreign Exchange
T17148,CL0175,AC03,P04,CH02,BK04,-464815.75,USD,2024-09-17T14:43:00,Loan Payment
T17149,CL0098,AC04,P04,CH03,BK03,844721.78,USD,2024-09-17T14:52:33,Transfer
T17150,CL0034,AC04,P06,CH01,BK04,886893.39,USD,2024-09-17T18:16:02,Deposit
T17151,CL0149,AC01,P04,CH05,BK06,3849795.13,USD,2024-09-17T18:52:49,Mobile Transfer
T17152,CL0102,AC01,P09,CH01,BK05,3316767,USD,2024-09-17T20:23:50,Foreign Exchange
T17153,CL0206,AC06,P03,CH05,BK06,-1041969.48,USD,2024-09-17T21:05:58,Card Payment
T17154,CL0160,AC08,P08,CH01,BK04,-339732.6,USD,2024-09-17T21:09:42,Withdrawal
T17155,CL0177,AC04,P04,CH01,BK03,730923.93,USD,2024-09-17T21:13:32,Transfer
T17156,CL0234,AC05,P09,CH05,BK03,289615.59,USD,2024-09-17T21:31:25,Mobile Transfer
T17157,CL0164,AC08,P07,CH01,BK06,-289408.07,USD,2024-09-17T22:45:19,Loan Payment
T17158,CL0154,AC02,P04,CH03,BK04,-910926.82,USD,2024-09-17T23:50:01,Interest Payment
T17159,CL0215,AC03,P06,CH06,BK03,-704295.79,USD,2024-09-18T00:40:20,Foreign Exchange
T17160,CL0008,AC04,P04,CH04,BK07,662250.14,USD,2024-09-18T01:08:17,ATM Withdrawal
T17161,CL0188,AC04,P03,CH04,BK04,632925.45,USD,2024-09-18T02:20:34,Mobile Transfer
T17162,CL0243,AC05,P01,CH02,BK04,225223.45,USD,2024-09-18T05:20:19,Interest Payment
T17163,CL0239,AC03,P04,CH04,BK02,-554514.55,USD,2024-09-18T05:21:04,Mobile Transfer
T17164,CL0234,AC03,P05,CH01,BK05,-558747.78,USD,2024-09-18T05:23:00,Loan Payment
T17165,CL0216,AC01,P09,CH04,BK02,2902414.87,USD,2024-09-18T05:41:08,Transfer
T17166,CL0033,AC01,P07,CH01,BK03,2849132.92,USD,2024-09-18T09:37:19,Card Payment
T17167,CL0179,AC02,P11,CH01,BK03,-672313.31,USD,2024-09-18T10:20:27,Foreign Exchange
T17168,CL0170,AC08,P03,CH04,BK07,-298289.47,USD,2024-09-18T11:14:34,Deposit
T17169,CL0119,AC02,P03,CH01,BK07,-645249.58,USD,2024-09-18T11:31:50,Mobile Transfer
T17170,CL0006,AC02,P07,CH04,BK01,-732289.89,USD,2024-09-18T12:37:14,Transfer
T17171,CL0076,AC01,P06,CH03,BK02,3712840.46,USD,2024-09-18T13:26:44,Mobile Transfer
T17172,CL0211,AC06,P11,CH05,BK05,-1628588.44,USD,2024-09-18T14:16:40,Card Payment
T17173,CL0077,AC02,P11,CH04,BK07,-740077.64,USD,2024-09-18T14:34:56,Mobile Transfer
T17174,CL0224,AC03,P03,CH04,BK06,-505925.39,USD,2024-09-18T14:41:18,Mobile Transfer
T17175,CL0218,AC04,P09,CH03,BK02,895703.31,USD,2024-09-18T14:53:14,Withdrawal
T17176,CL0224,AC06,P08,CH02,BK02,-1183304.82,USD,2024-09-18T15:51:33,Commission Charge
T17177,CL0067,AC02,P11,CH06,BK05,-661180.99,USD,2024-09-18T16:40:19,Loan Payment
T17178,CL0125,AC01,P04,CH06,BK01,3524419.7,USD,2024-09-18T17:14:43,Withdrawal
T17179,CL0116,AC08,P08,CH05,BK05,-300384.03,USD,2024-09-18T18:23:03,Interest Payment
T17180,CL0008,AC05,P07,CH06,BK06,265999.1,USD,2024-09-18T20:07:18,Deposit
T17181,CL0162,AC08,P08,CH01,BK03,-397370.14,USD,2024-09-18T20:53:59,Loan Payment
T17182,CL0188,AC07,P07,CH06,BK06,50355.71,USD,2024-09-18T21:08:39,ATM Withdrawal
T17183,CL0172,AC08,P06,CH06,BK03,-418624.11,USD,2024-09-18T21:59:31,Withdrawal
T17184,CL0155,AC07,P11,CH02,BK07,52846.93,USD,2024-09-18T22:23:08,Foreign Exchange
T17185,CL0227,AC02,P10,CH03,BK03,-834797.29,USD,2024-09-19T02:05:50,Loan Payment
T17186,CL0249,AC03,P10,CH05,BK01,-443233.07,USD,2024-09-19T03:24:56,Mobile Transfer
T17187,CL0119,AC08,P08,CH06,BK07,-388729.2,USD,2024-09-19T03:31:11,Card Payment
T17188,CL0059,AC06,P06,CH03,BK02,-1662549.03,USD,2024-09-19T03:49:02,Card Payment
T17189,CL0242,AC07,P10,CH03,BK07,68275.56,USD,2024-09-19T05:35:47,Deposit
T17190,CL0163,AC07,P08,CH01,BK06,61743.38,USD,2024-09-19T05:58:31,Withdrawal
T17191,CL0100,AC02,P05,CH03,BK07,-723785.6,USD,2024-09-19T06:30:10,Loan Payment
T17192,CL0011,AC06,P01,CH06,BK02,-1108748.73,USD,2024-09-19T07:42:32,Withdrawal
T17193,CL0077,AC01,P01,CH01,BK04,3682146,USD,2024-09-19T08:17:57,Card Payment
T17194,CL0232,AC03,P02,CH04,BK06,-603292.41,USD,2024-09-19T10:00:27,ATM Withdrawal
T17195,CL0036,AC01,P07,CH04,BK07,3139692.4,USD,2024-09-19T10:40:27,Mobile Transfer
T17196,CL0031,AC01,P10,CH01,BK03,2591036.33,USD,2024-09-19T11:39:04,ATM Withdrawal
T17197,CL0071,AC04,P06,CH03,BK01,601851.08,USD,2024-09-19T12:10:52,Card Payment
T17198,CL0128,AC04,P07,CH04,BK07,608006.28,USD,2024-09-19T13:23:28,Foreign Exchange
T17199,CL0041,AC08,P03,CH02,BK01,-445139.35,USD,2024-09-19T13:44:47,Deposit
T17200,CL0192,AC02,P07,CH03,BK06,-764475.81,USD,2024-09-19T14:48:41,Transfer
T17201,CL0194,AC04,P07,CH02,BK06,771871.89,USD,2024-09-19T15:42:53,Deposit
T17202,CL0206,AC02,P04,CH02,BK05,-802787.9,USD,2024-09-19T17:19:57,Commission Charge
T17203,CL0149,AC02,P05,CH01,BK02,-674260.68,USD,2024-09-19T17:30:35,Card Payment
T17204,CL0151,AC03,P05,CH04,BK05,-526447.41,USD,2024-09-19T17:42:48,ATM Withdrawal
T17205,CL0044,AC06,P11,CH02,BK06,-1685075.23,USD,2024-09-19T18:16:44,ATM Withdrawal
T17206,CL0090,AC04,P03,CH06,BK06,547651.12,USD,2024-09-19T18:33:40,Commission Charge
T17207,CL0211,AC01,P06,CH06,BK01,3372705.45,USD,2024-09-19T18:49:49,Transfer
T17208,CL0089,AC08,P10,CH05,BK06,-410766.96,USD,2024-09-19T20:26:48,Interest Payment
T17209,CL0032,AC05,P09,CH06,BK05,254108.56,USD,2024-09-19T20:55:36,Interest Payment
T17210,CL0207,AC04,P10,CH02,BK04,800723.91,USD,2024-09-19T21:06:48,Mobile Transfer
T17211,CL0231,AC03,P07,CH01,BK06,-676660.29,USD,2024-09-19T22:25:00,Withdrawal
T17212,CL0192,AC05,P05,CH06,BK01,229698.25,USD,2024-09-19T22:59:48,Interest Payment
T17213,CL0130,AC03,P09,CH06,BK03,-670314.45,USD,2024-09-19T23:08:24,Deposit
T17214,CL0079,AC05,P07,CH06,BK02,212811.95,USD,2024-09-19T23:17:46,Interest Payment
T17215,CL0065,AC05,P01,CH04,BK01,193815.75,USD,2024-09-20T00:21:29,Mobile Transfer
T17216,CL0043,AC01,P03,CH06,BK05,3577796.17,USD,2024-09-20T01:53:44,Foreign Exchange
T17217,CL0199,AC01,P10,CH06,BK04,2492784.66,USD,2024-09-20T02:18:16,Transfer
T17218,CL0115,AC08,P06,CH04,BK05,-381841.36,USD,2024-09-20T02:31:42,Loan Payment
T17219,CL0211,AC06,P10,CH05,BK05,-1660327.18,USD,2024-09-20T03:24:08,Mobile Transfer
